,사업장명,업태구분명,영업장주변구분명,주소,시도코드,시군구코드,법정동코드
4587,코아가요주점,룸살롱,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4588,e 편한,룸살롱,미분류,경기도 안양시,31,31041,4117000000
4589,골든노래광장,룸살롱,미분류,경기도 안양시,31,31041,4117000000
4590,황제노래광장,룸살롱,미분류,경기도 안양시,31,31041,4117000000
4591,에덴노래광장주점,기타,기타,경기도 안양시,31,31041,4117000000
4592,풍산노래광장,룸살롱,기타,경기도 안양시,31,31041,4117000000
4593,호박노래빠,룸살롱,미분류,경기도 안양시,31,31041,4117000000
4594,미인,룸살롱,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4595,터치,룸살롱,미분류,경기도 안양시,31,31041,4117000000
4596,타워,룸살롱,미분류,경기도 안양시,31,31041,4117000000
4597,꿀통,룸살롱,미분류,경기도 안양시,31,31041,4117000000
4598,동경비지니스 클럽,룸살롱,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4599,둥지노래바,기타,기타,경기도 안양시,31,31041,4117000000
4600,별이빛나는밤에,간이주점,미분류,경기도 안양시,31,31041,4117000000
4601,란노래빠주점,기타,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4602,영영,룸살롱,기타,경기도 안양시,31,31041,4117000000
4603,씨마,룸살롱,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4604,바나나,룸살롱,미분류,경기도 안양시,31,31041,4117000000
4605,비타민노래빠주점,기타,기타,경기도 안양시,31,31041,4117000000
4606,대궐노래바,룸살롱,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4607,천사노래광장,룸살롱,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4608,서진,룸살롱,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4609,앵콜노래광장주점,카바레,미분류,경기도 안양시,31,31041,4117000000
4610,예스,카바레,미분류,경기도 안양시,31,31041,4117000000
4611,킹덤노래빠,노래클럽,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4612,코알라,룸살롱,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4613,장녹수노래빠,기타,미분류,경기도 안양시,31,31041,4117000000
4614,스타일노래빠주점,룸살롱,유흥업소밀집지역,경기도 안양시,31,31041,4117000000
4615,모아광장,룸살롱,미분류,경기도 안양시,31,31041,4117000000
4616,여시노래빠,기타,기타,경기도 안양시,31,31041,4117000000
4617,써니,노래클럽,기타,경기도 양주시,31,31260,4163000000
4618,보스노래장,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4619,킹,노래클럽,학교정화(절대),경기도 양주시,31,31260,4163000000
4620,벤츠노래짱,룸살롱,기타,경기도 양주시,31,31260,4163000000
4621,비지니스,카바레,미분류,경기도 양주시,31,31260,4163000000
4622,베르사유 노래짱,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4623,토랑,노래클럽,미분류,경기도 양주시,31,31260,4163000000
4624,제우스 유흥주점,노래클럽,유흥업소밀집지역,경기도 양주시,31,31260,4163000000
4625,신바람가요주점,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4626,스타노래장,룸살롱,기타,경기도 양주시,31,31260,4163000000
4627,황진이,룸살롱,기타,경기도 양주시,31,31260,4163000000
4628,대동옥,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4629,금맥,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4630,환타지,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4631,터치노래바,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4632,블루,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4633,치앙마이,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4634,놀이터 노래타운,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4635,올인,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4636,탑,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4637,퀸스노래바,노래클럽,미분류,경기도 양주시,31,31260,4163000000
4638,탬버린,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4639,황궁,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4640,7 번가,노래클럽,미분류,경기도 양주시,31,31260,4163000000
4641,홍콩,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4642,제네시스,룸살롱,기타,경기도 양주시,31,31260,4163000000
4643,킹덤,룸살롱,기타,경기도 양주시,31,31260,4163000000
4644,민트노래바,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4645,미스임노래노래짱주점,룸살롱,기타,경기도 양주시,31,31260,4163000000
4646,뮤직타운,노래클럽,기타,경기도 양주시,31,31260,4163000000
4647,발리노래장,카바레,미분류,경기도 양주시,31,31260,4163000000
4648,황제,룸살롱,기타,경기도 양주시,31,31260,4163000000
4649,환타지아 노래장,룸살롱,기타,경기도 양주시,31,31260,4163000000
4650,필노래장,노래클럽,기타,경기도 양주시,31,31260,4163000000
4651,술마시는노래장,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4652,핑클,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4653,대박라이브,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4654,주야성,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4655,AAA클럽,룸살롱,유흥업소밀집지역,경기도 양주시,31,31260,4163000000
4656,젠틀맨,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4657,봉주르,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4658,세컨드,룸살롱,기타,경기도 양주시,31,31260,4163000000
4659,노래주점,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4660,준코뮤직타운 양주옥정점,노래클럽,유흥업소밀집지역,경기도 양주시,31,31260,4163000000
4661,레드가라오케,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4662,스타노래빵,노래클럽,미분류,경기도 양주시,31,31260,4163000000
4663,폭스텐프로빠,노래클럽,미분류,경기도 양주시,31,31260,4163000000
4664,짱 노래주점,노래클럽,미분류,경기도 양주시,31,31260,4163000000
4665,리치클럽,룸살롱,기타,경기도 양주시,31,31260,4163000000
4666,보물섬,룸살롱,기타,경기도 양주시,31,31260,4163000000
4667,카니발,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4668,비타민,룸살롱,기타,경기도 양주시,31,31260,4163000000
4669,로또,룸살롱,기타,경기도 양주시,31,31260,4163000000
4670,퀸,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4671,미소,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4672,하트노래주점,룸살롱,유흥업소밀집지역,경기도 양주시,31,31260,4163000000
4673,신준꼬,스텐드바,미분류,경기도 양주시,31,31260,4163000000
4674,레이스 노래장,룸살롱,기타,경기도 양주시,31,31260,4163000000
4675,샤넬룸클럽,노래클럽,기타,경기도 양주시,31,31260,4163000000
4676,7080장,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4677,스카이,노래클럽,기타,경기도 양주시,31,31260,4163000000
4678,하나7090라이브,노래클럽,기타,경기도 양주시,31,31260,4163000000
4679,땡벌노래장,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4680,빅토리아,스텐드바,기타,경기도 양주시,31,31260,4163000000
4681,놀이터노래장,룸살롱,기타,경기도 양주시,31,31260,4163000000
4682,우리노래장,비어(바)살롱,학교정화(절대),경기도 양주시,31,31260,4163000000
4683,가인노래장,노래클럽,미분류,경기도 양주시,31,31260,4163000000
4684,따봉노래장,노래클럽,미분류,경기도 양주시,31,31260,4163000000
4685,세컨드,룸살롱,기타,경기도 양주시,31,31260,4163000000
4686,별밤지기 가요주점,노래클럽,기타,경기도 양주시,31,31260,4163000000
4687,28도씨(℃),룸살롱,기타,경기도 양주시,31,31260,4163000000
4688,모나코,룸살롱,기타,경기도 양주시,31,31260,4163000000
4689,쎄븐코코,노래클럽,미분류,경기도 양주시,31,31260,4163000000
4690,희야성,룸살롱,미분류,경기도 양주시,31,31260,4163000000
4691,7080보이스라이브,노래클럽,기타,경기도 양주시,31,31260,4163000000
4692,캐슬룸클럽,룸살롱,기타,경기도 양주시,31,31260,4163000000
4693,준코뮤직타운 양주고읍1호점,노래클럽,기타,경기도 양주시,31,31260,4163000000
4694,필라이브7080,간이주점,미분류,경기도 양주시,31,31260,4163000000
4695,퀸라이브클럽,노래클럽,기타,경기도 양주시,31,31260,4163000000
4696,비지니스노래타운,노래클럽,기타,경기도 양주시,31,31260,4163000000
4697,하바나1노래타운,노래클럽,기타,경기도 양주시,31,31260,4163000000
4698,1급수룸클럽,노래클럽,미분류,경기도 양주시,31,31260,4163000000
4699,벤츠노래장,룸살롱,기타,경기도 양주시,31,31260,4163000000
4700,스카이노래빠,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4701,거목,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4702,비바노래빠,간이주점,미분류,경기도 양평군,31,31380,4183000000
4703,고래노래빠,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4704,너랑나랑,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4705,뉴욕,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4706,당근,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4707,더라이브,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4708,늑대앤여우,룸살롱,기타,경기도 양평군,31,31380,4183000000
4709,용문산광장,기타,기타,경기도 양평군,31,31380,4183000000
4710,양평노래주점,룸살롱,기타,경기도 양평군,31,31380,4183000000
4711,태평양노래빠,간이주점,기타,경기도 양평군,31,31380,4183000000
4712,향수가요주점,간이주점,미분류,경기도 양평군,31,31380,4183000000
4713,텐클럽,기타,미분류,경기도 양평군,31,31380,4183000000
4714,대경노래빠,비어(바)살롱,미분류,경기도 양평군,31,31380,4183000000
4715,보스(BOSS),룸살롱,미분류,경기도 양평군,31,31380,4183000000
4716,루이14,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4717,한가람정,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4718,만남,기타,기타,경기도 양평군,31,31380,4183000000
4719,장미노래주점,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4720,금와,기타,기타,경기도 양평군,31,31380,4183000000
4721,명동노래빠,노래클럽,기타,경기도 양평군,31,31380,4183000000
4722,아성,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4723,떳다주점,기타,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4724,골드뮤직빠,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4725,애천,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4726,강촌,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4727,팡팡흥겨운룸,룸살롱,기타,경기도 양평군,31,31380,4183000000
4728,텐프로,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4729,추억의7080,간이주점,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4730,유리네노래빠,노래클럽,학교정화(상대),경기도 양평군,31,31380,4183000000
4731,호랑나비,기타,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4732,황금노래주점,기타,미분류,경기도 양평군,31,31380,4183000000
4733,금마노래빠,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4734,명품,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4735,물안개,기타,미분류,경기도 양평군,31,31380,4183000000
4736,애플노래빠,간이주점,미분류,경기도 양평군,31,31380,4183000000
4737,놀이터,기타,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4738,구찌노래빠,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4739,와와,룸살롱,기타,경기도 양평군,31,31380,4183000000
4740,앵콜노래주점,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4741,초코릿,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4742,W노래빠,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4743,해피노래빠,기타,미분류,경기도 양평군,31,31380,4183000000
4744,은하수,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4745,블루문,노래클럽,학교정화(상대),경기도 양평군,31,31380,4183000000
4746,카니발,룸살롱,기타,경기도 양평군,31,31380,4183000000
4747,딸기노래빠,룸살롱,학교정화(상대),경기도 양평군,31,31380,4183000000
4748,로얄노래빠,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4749,차차차 노래빠,노래클럽,미분류,경기도 양평군,31,31380,4183000000
4750,1박2일 유흥주점,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4751,몽클럽 라이브,노래클럽,미분류,경기도 양평군,31,31380,4183000000
4752,원투쓰리노래빠,노래클럽,학교정화(상대),경기도 양평군,31,31380,4183000000
4753,한마음노래주점,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4754,성우스텐드빠,스텐드바,미분류,경기도 양평군,31,31380,4183000000
4755,씨에프룸영상가요,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4756,엄지노래빠,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4757,수노래빠,룸살롱,기타,경기도 양평군,31,31380,4183000000
4758,놀러와,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4759,뉴명동,스텐드바,기타,경기도 양평군,31,31380,4183000000
4760,따라와유흥주점,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4761,개군노래주점,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4762,동상이몽,기타,미분류,경기도 양평군,31,31380,4183000000
4763,보라보라,룸살롱,학교정화(상대),경기도 양평군,31,31380,4183000000
4764,데몰리션 노래빠,노래클럽,미분류,경기도 양평군,31,31380,4183000000
4765,황진이노래빠,룸살롱,학교정화(상대),경기도 양평군,31,31380,4183000000
4766,하트,룸살롱,기타,경기도 양평군,31,31380,4183000000
4767,월드컵,스텐드바,학교정화(상대),경기도 양평군,31,31380,4183000000
4768,스키니,룸살롱,기타,경기도 양평군,31,31380,4183000000
4769,그리그리,룸살롱,유흥업소밀집지역,경기도 양평군,31,31380,4183000000
4770,톱스타,룸살롱,미분류,경기도 양평군,31,31380,4183000000
4771,놀러와 이리와,기타,기타,경기도 양평군,31,31380,4183000000
